ReactomeID,Description,GeneRatio,BgRatio,pvalue,padj,geneID,geneName,EntrezID,Count,Up,Up_Gene_id,Down,Down_Gene_id
R-MMU-5696399,Global Genome Nucleotide Excision Repair (GG-NER),1|294,76|8067,0.941280554,0.999883019,ENSMUSG00000030127,Cops7a,26894,1,1,ENSMUSG00000030127,0,
R-MMU-73772,RNA Polymerase I Promoter Escape,1|294,77|8067,0.943440924,0.999883019,ENSMUSG00000028318,Polr1e,64424,1,1,ENSMUSG00000028318,0,
R-MMU-380270,Recruitment of mitotic centrosome proteins and complexes,1|294,78|8067,0.945522072,0.999883019,ENSMUSG00000031371,Haus7,73738,1,0,,1,ENSMUSG00000031371
R-MMU-380287,Centrosome maturation,1|294,78|8067,0.945522072,0.999883019,ENSMUSG00000031371,Haus7,73738,1,0,,1,ENSMUSG00000031371
R-MMU-5250913,Positive epigenetic regulation of rRNA expression,1|294,78|8067,0.945522072,0.999883019,ENSMUSG00000028318,Polr1e,64424,1,1,ENSMUSG00000028318,0,
R-MMU-5250924,B-WICH complex positively regulates rRNA expression,1|294,78|8067,0.945522072,0.999883019,ENSMUSG00000028318,Polr1e,64424,1,1,ENSMUSG00000028318,0,
R-MMU-428157,Sphingolipid metabolism,1|294,79|8067,0.947526892,0.999883019,ENSMUSG00000061878,Sphk1,20698,1,0,,1,ENSMUSG00000061878
R-MMU-70326,Glucose metabolism,1|294,80|8067,0.949458176,0.999883019,ENSMUSG00000027513,Pck1,18534,1,0,,1,ENSMUSG00000027513
R-MMU-8939211,ESR-mediated signaling,3|294,169|8067,0.949497013,0.999883019,ENSMUSG00000041417/ENSMUSG00000032562/ENSMUSG00000061878,Pik3r1/Gnai2/Sphk1,18708/14678/20698,3,0,,3,ENSMUSG00000041417/ENSMUSG00000032562/ENSMUSG00000061878
R-MMU-975138,TRAF6 mediated induction of NFkB and MAP kinases upon TLR7/8 or 9 activation,1|294,81|8067,0.951318611,0.999883019,ENSMUSG00000019960,Dusp6,67603,1,1,ENSMUSG00000019960,0,
R-MMU-163200,"Respiratory electron transport, ATP synthesis by chemiosmotic coupling, and heat production by uncoupling proteins.",1|294,82|8067,0.953110788,0.999883019,ENSMUSG00000064356,ATP8,17706,1,0,,1,ENSMUSG00000064356
R-MMU-168181,Toll Like Receptor 7/8 (TLR7/8) Cascade,1|294,82|8067,0.953110788,0.999883019,ENSMUSG00000019960,Dusp6,67603,1,1,ENSMUSG00000019960,0,
R-MMU-202424,Downstream TCR signaling,1|294,82|8067,0.953110788,0.999883019,ENSMUSG00000041417,Pik3r1,18708,1,0,,1,ENSMUSG00000041417
R-MMU-975155,MyD88 dependent cascade initiated on endosome,1|294,82|8067,0.953110788,0.999883019,ENSMUSG00000019960,Dusp6,67603,1,1,ENSMUSG00000019960,0,
R-MMU-1428517,The citric acid (TCA) cycle and respiratory electron transport,2|294,130|8067,0.953778056,0.999883019,ENSMUSG00000064356/ENSMUSG00000061838,ATP8/Suclg2,17706/20917,2,0,,2,ENSMUSG00000064356/ENSMUSG00000061838
R-MMU-174143,APC/C-mediated degradation of cell cycle proteins,1|294,83|8067,0.954837204,0.999883019,ENSMUSG00000025358,Cdk2,12566,1,0,,1,ENSMUSG00000025358
R-MMU-453276,Regulation of mitotic cell cycle,1|294,83|8067,0.954837204,0.999883019,ENSMUSG00000025358,Cdk2,12566,1,0,,1,ENSMUSG00000025358
R-MMU-6804756,Regulation of TP53 Activity through Phosphorylation,1|294,83|8067,0.954837204,0.999883019,ENSMUSG00000025358,Cdk2,12566,1,0,,1,ENSMUSG00000025358
R-MMU-6811442,Intra-Golgi and retrograde Golgi-to-ER traffic,3|294,174|8067,0.95603852,0.999883019,ENSMUSG00000032254/ENSMUSG00000030055/ENSMUSG00000040714,Kif23/Rab43/Klc3,71819/69834/232943,3,0,,3,ENSMUSG00000032254/ENSMUSG00000030055/ENSMUSG00000040714
R-MMU-2559582,Senescence-Associated Secretory Phenotype (SASP),1|294,84|8067,0.956500263,0.999883019,ENSMUSG00000025358,Cdk2,12566,1,0,,1,ENSMUSG00000025358
R-MMU-8951664,Neddylation,4|294,217|8067,0.959555182,0.999883019,ENSMUSG00000053113/ENSMUSG00000024140/ENSMUSG00000038545/ENSMUSG00000030127,Socs3/Epas1/Cul7/Cops7a,12702/13819/66515/26894,4,1,ENSMUSG00000030127,3,ENSMUSG00000053113/ENSMUSG00000024140/ENSMUSG00000038545
R-MMU-69275,G2/M Transition,3|294,177|8067,0.959574823,0.999883019,ENSMUSG00000031371/ENSMUSG00000025358/ENSMUSG00000022178,Haus7/Cdk2/Ajuba,73738/12566/16475,3,0,,3,ENSMUSG00000031371/ENSMUSG00000025358/ENSMUSG00000022178
R-MMU-168138,Toll Like Receptor 9 (TLR9) Cascade,1|294,86|8067,0.959645496,0.999883019,ENSMUSG00000019960,Dusp6,67603,1,1,ENSMUSG00000019960,0,
R-MMU-4086400,PCP/CE pathway,1|294,86|8067,0.959645496,0.999883019,ENSMUSG00000022841,Ap2m1,11773,1,0,,1,ENSMUSG00000022841
R-MMU-380320,Recruitment of NuMA to mitotic centrosomes,1|294,87|8067,0.961132054,0.999883019,ENSMUSG00000031371,Haus7,73738,1,0,,1,ENSMUSG00000031371
R-MMU-5693607,Processing of DNA double-strand break ends,1|294,87|8067,0.961132054,0.999883019,ENSMUSG00000025358,Cdk2,12566,1,0,,1,ENSMUSG00000025358
R-MMU-453274,Mitotic G2-G2/M phases,3|294,179|8067,0.961782621,0.999883019,ENSMUSG00000031371/ENSMUSG00000025358/ENSMUSG00000022178,Haus7/Cdk2/Ajuba,73738/12566/16475,3,0,,3,ENSMUSG00000031371/ENSMUSG00000025358/ENSMUSG00000022178
R-MMU-5668541,TNFR2 non-canonical NF-kB pathway,1|294,94|8067,0.970116582,0.999883019,ENSMUSG00000023905,Tnfrsf12a,27279,1,0,,1,ENSMUSG00000023905
R-MMU-73854,RNA Polymerase I Promoter Clearance,1|294,94|8067,0.970116582,0.999883019,ENSMUSG00000028318,Polr1e,64424,1,1,ENSMUSG00000028318,0,
R-MMU-73864,RNA Polymerase I Transcription,1|294,95|8067,0.971218517,0.999883019,ENSMUSG00000028318,Polr1e,64424,1,1,ENSMUSG00000028318,0,
R-MMU-5620912,Anchoring of the basal body to the plasma membrane,1|294,96|8067,0.972279951,0.999883019,ENSMUSG00000031371,Haus7,73738,1,0,,1,ENSMUSG00000031371
R-MMU-9020702,Interleukin-1 signaling,1|294,96|8067,0.972279951,0.999883019,ENSMUSG00000026073,Il1r2,16178,1,0,,1,ENSMUSG00000026073
R-MMU-5633007,Regulation of TP53 Activity,2|294,147|8067,0.972983322,0.999883019,ENSMUSG00000025358/ENSMUSG00000000552,Cdk2/Zfp385a,12566/29813,2,0,,2,ENSMUSG00000025358/ENSMUSG00000000552
R-MMU-983705,Signaling by the B Cell Receptor (BCR),1|294,98|8067,0.9742872,0.999883019,ENSMUSG00000041417,Pik3r1,18708,1,0,,1,ENSMUSG00000041417
R-MMU-2559583,Cellular Senescence,2|294,153|8067,0.977708772,0.999883019,ENSMUSG00000025358/ENSMUSG00000046711,Cdk2/Hmga1,12566/15361,2,0,,2,ENSMUSG00000025358/ENSMUSG00000046711
R-MMU-5696398,Nucleotide Excision Repair,1|294,102|8067,0.977877456,0.999883019,ENSMUSG00000030127,Cops7a,26894,1,1,ENSMUSG00000030127,0,
R-MMU-446652,Interleukin-1 family signaling,1|294,103|8067,0.978694032,0.999883019,ENSMUSG00000026073,Il1r2,16178,1,0,,1,ENSMUSG00000026073
R-MMU-9609507,Protein localization,1|294,104|8067,0.979480566,0.999883019,ENSMUSG00000029098,Acox3,80911,1,0,,1,ENSMUSG00000029098
R-MMU-983168,Antigen processing: Ubiquitination & Proteasome degradation,5|294,284|8067,0.980080113,0.999883019,ENSMUSG00000053113/ENSMUSG00000029798/ENSMUSG00000038545/ENSMUSG00000038822/ENSMUSG00000041180,Socs3/Herc6/Cul7/Hace1/Hectd2,12702/67138/66515/209462/226098,5,2,ENSMUSG00000038822/ENSMUSG00000041180,3,ENSMUSG00000053113/ENSMUSG00000029798/ENSMUSG00000038545
R-MMU-3247509,Chromatin modifying enzymes,2|294,160|8067,0.982216694,0.999883019,ENSMUSG00000039231/ENSMUSG00000024921,Suv39h1/Smarca2,20937/67155,2,0,,2,ENSMUSG00000039231/ENSMUSG00000024921
R-MMU-4839726,Chromatin organization,2|294,160|8067,0.982216694,0.999883019,ENSMUSG00000039231/ENSMUSG00000024921,Suv39h1/Smarca2,20937/67155,2,0,,2,ENSMUSG00000039231/ENSMUSG00000024921
R-MMU-2454202,Fc epsilon receptor (FCERI) signaling,1|294,115|8067,0.986437726,0.999883019,ENSMUSG00000041417,Pik3r1,18708,1,0,,1,ENSMUSG00000041417
R-MMU-3700989,Transcriptional Regulation by TP53,4|294,262|8067,0.98788728,0.999883019,ENSMUSG00000032009/ENSMUSG00000025358/ENSMUSG00000031601/ENSMUSG00000000552,Sesn3/Cdk2/Cnot7/Zfp385a,75747/12566/18983/29813,4,1,ENSMUSG00000031601,3,ENSMUSG00000032009/ENSMUSG00000025358/ENSMUSG00000000552
R-MMU-1852241,Organelle biogenesis and maintenance,3|294,221|8067,0.988729991,0.999883019,ENSMUSG00000031371/ENSMUSG00000021794/ENSMUSG00000064356,Haus7/Glud1/ATP8,73738/14661/17706,3,0,,3,ENSMUSG00000031371/ENSMUSG00000021794/ENSMUSG00000064356
R-MMU-5693567,HDR through Homologous Recombination (HRR) or Single Strand Annealing (SSA),1|294,120|8067,0.988766722,0.999883019,ENSMUSG00000025358,Cdk2,12566,1,0,,1,ENSMUSG00000025358
R-MMU-68875,Mitotic Prophase,1|294,120|8067,0.988766722,0.999883019,ENSMUSG00000028063,Lmna,16905,1,0,,1,ENSMUSG00000028063
R-MMU-5693538,Homology Directed Repair,1|294,123|8067,0.989968042,0.999883019,ENSMUSG00000025358,Cdk2,12566,1,0,,1,ENSMUSG00000025358
R-MMU-8878171,Transcriptional regulation by RUNX1,2|294,178|8067,0.99012546,0.999883019,ENSMUSG00000015053/ENSMUSG00000024921,Gata2/Smarca2,14461/67155,2,0,,2,ENSMUSG00000015053/ENSMUSG00000024921
R-MMU-195721,Signaling by WNT,4|294,277|8067,0.992046611,0.999883019,ENSMUSG00000022841/ENSMUSG00000028173/ENSMUSG00000027985/ENSMUSG00000055799,Ap2m1/Wls/Lef1/Tcf7l1,11773/68151/16842/21415,4,0,,4,ENSMUSG00000022841/ENSMUSG00000028173/ENSMUSG00000027985/ENSMUSG00000055799
R-MMU-5663220,RHO GTPases Activate Formins,1|294,130|8067,0.992296343,0.999883019,ENSMUSG00000002233,Rhoc,11853,1,0,,1,ENSMUSG00000002233
R-MMU-69278,"Cell Cycle, Mitotic",9|294,482|8067,0.993154032,0.999883019,ENSMUSG00000031371/ENSMUSG00000032254/ENSMUSG00000028063/ENSMUSG00000026134/ENSMUSG00000006585/ENSMUSG00000025358/ENSMUSG00000022178/ENSMUSG00000037664/ENSMUSG00000031821,Haus7/Kif23/Lmna/Prim2/Cdt1/Cdk2/Ajuba/Cdkn1c/Gins2,73738/71819/16905/19076/67177/12566/16475/12577/272551,9,1,ENSMUSG00000031821,8,ENSMUSG00000031371/ENSMUSG00000032254/ENSMUSG00000028063/ENSMUSG00000026134/ENSMUSG00000006585/ENSMUSG00000025358/ENSMUSG00000022178/ENSMUSG00000037664
R-MMU-2262752,Cellular responses to stress,7|294,411|8067,0.994050096,0.999883019,ENSMUSG00000024140/ENSMUSG00000018339/ENSMUSG00000025358/ENSMUSG00000053819/ENSMUSG00000046711/ENSMUSG00000022178/ENSMUSG00000041548,Epas1/Gpx3/Cdk2/Camk2d/Hmga1/Ajuba/Hspb8,13819/14778/12566/108058/15361/16475/80888,7,0,,7,ENSMUSG00000024140/ENSMUSG00000018339/ENSMUSG00000025358/ENSMUSG00000053819/ENSMUSG00000046711/ENSMUSG00000022178/ENSMUSG00000041548
R-MMU-8953897,Cellular responses to external stimuli,7|294,413|8067,0.994339337,0.999883019,ENSMUSG00000024140/ENSMUSG00000018339/ENSMUSG00000025358/ENSMUSG00000053819/ENSMUSG00000046711/ENSMUSG00000022178/ENSMUSG00000041548,Epas1/Gpx3/Cdk2/Camk2d/Hmga1/Ajuba/Hspb8,13819/14778/12566/108058/15361/16475/80888,7,0,,7,ENSMUSG00000024140/ENSMUSG00000018339/ENSMUSG00000025358/ENSMUSG00000053819/ENSMUSG00000046711/ENSMUSG00000022178/ENSMUSG00000041548
R-MMU-195258,RHO GTPase Effectors,4|294,292|8067,0.994819928,0.999883019,ENSMUSG00000029516/ENSMUSG00000002233/ENSMUSG00000040714/ENSMUSG00000026785,Cit/Rhoc/Klc3/Pkn3,12704/11853/232943/263803,4,0,,4,ENSMUSG00000029516/ENSMUSG00000002233/ENSMUSG00000040714/ENSMUSG00000026785
R-MMU-199977,ER to Golgi Anterograde Transport,1|294,143|8067,0.995285563,0.999883019,ENSMUSG00000079015,Serpina1c,20702,1,0,,1,ENSMUSG00000079015
R-MMU-201681,TCF dependent signaling in response to WNT,2|294,202|8067,0.995557502,0.999883019,ENSMUSG00000027985/ENSMUSG00000055799,Lef1/Tcf7l1,16842/21415,2,0,,2,ENSMUSG00000027985/ENSMUSG00000055799
R-MMU-5693532,DNA Double-Strand Break Repair,1|294,150|8067,0.996382188,0.999883019,ENSMUSG00000025358,Cdk2,12566,1,0,,1,ENSMUSG00000025358
R-MMU-69481,G2/M Checkpoints,1|294,156|8067,0.997117257,0.999883019,ENSMUSG00000025358,Cdk2,12566,1,0,,1,ENSMUSG00000025358
R-MMU-5689880,Ub-specific processing proteases,1|294,170|8067,0.998304301,0.999883019,ENSMUSG00000017686,Rhot1,59040,1,1,ENSMUSG00000017686,0,
R-MMU-948021,Transport to the Golgi and subsequent modification,1|294,171|8067,0.998367431,0.999883019,ENSMUSG00000079015,Serpina1c,20702,1,0,,1,ENSMUSG00000079015
R-MMU-68877,Mitotic Prometaphase,1|294,187|8067,0.999110906,0.999883019,ENSMUSG00000031371,Haus7,73738,1,0,,1,ENSMUSG00000031371
R-MMU-68882,Mitotic Anaphase,1|294,190|8067,0.999206766,0.999883019,ENSMUSG00000028063,Lmna,16905,1,0,,1,ENSMUSG00000028063
R-MMU-2555396,Mitotic Metaphase and Anaphase,1|294,191|8067,0.999236373,0.999883019,ENSMUSG00000028063,Lmna,16905,1,0,,1,ENSMUSG00000028063
R-MMU-446203,Asparagine N-linked glycosylation,2|294,255|8067,0.999273259,0.999883019,ENSMUSG00000020884/ENSMUSG00000079015,Asgr1/Serpina1c,11889/20702,2,0,,2,ENSMUSG00000020884/ENSMUSG00000079015
R-MMU-5617833,Cilium Assembly,1|294,195|8067,0.999344186,0.999883019,ENSMUSG00000031371,Haus7,73738,1,0,,1,ENSMUSG00000031371
R-MMU-69620,Cell Cycle Checkpoints,2|294,274|8067,0.999625087,0.999883019,ENSMUSG00000025358/ENSMUSG00000000552,Cdk2/Zfp385a,12566/29813,2,0,,2,ENSMUSG00000025358/ENSMUSG00000000552
R-MMU-73894,DNA Repair,2|294,300|8067,0.999849849,0.999883019,ENSMUSG00000025358/ENSMUSG00000030127,Cdk2/Cops7a,12566/26894,2,1,ENSMUSG00000030127,1,ENSMUSG00000025358
R-MMU-5688426,Deubiquitination,1|294,235|8067,0.999857477,0.999883019,ENSMUSG00000017686,Rhot1,59040,1,1,ENSMUSG00000017686,0,
R-MMU-68886,M Phase,3|294,364|8067,0.999883019,0.999883019,ENSMUSG00000031371/ENSMUSG00000032254/ENSMUSG00000028063,Haus7/Kif23/Lmna,73738/71819/16905,3,0,,3,ENSMUSG00000031371/ENSMUSG00000032254/ENSMUSG00000028063
